"NRSA_ID","MMI_BENT","BENT_MMI_COND","AGGR_ECO9_2015","STATE","ALB_X","ALB_Y","LON_DD83","LAT_DD83","YEAR","DATE_COL"
"FW08CO031",70.58,"Good","SPL","CO",-768727.578150299,1941779.02211453,-105.118426669,40.1597030658,2008,"12Aug2008"
"FW08CO032",33.33,"Fair","SPL","CO",-529198.336480742,2010082.44749715,-102.34141529,40.9413152221,2009,"04Aug2009"
"FW08CO033",67.63,"Good","XER","CO",-854379.409064687,1614267.35005154,-105.731046422,37.1760795085,2009,"15Sep2009"
"FW08CO037",61.05,"Good","XER","CO",-1081720.93087082,2014102.92769652,-108.908220977,40.4779687404,2009,"25Jun2009"
"FW08CO038",60.15,"Good","WMT","CO",-856079.841342367,1828606.88309736,-106.006397878,39.0765975367,2008,"17Sep2008"
"FW08CO046",44.98,"Fair","WMT","CO",-938906.279817424,1903065.19228739,-107.067151472,39.6551277853,2009,"10Aug2009"
"FW08CO047",21.57,"Fair","SPL","CO",-751454.145856738,1912288.70960338,-104.882144599,39.9122593328,2009,"13Aug2009"
"FW08CO049",40.18,"Poor","XER","CO",-855368.331729029,1634987.0733182,-105.766398155,37.3591003087,2009,"16Sep2009"
"FW08CO050",45.97,"Fair","WMT","CO",-986434.176055276,1942167.06080704,-107.678268539,39.9509454004,2009,"14Oct2009"
"FW08CO053",33.33,"Poor","XER","CO",-1044270.70082079,2006328.03564771,-108.454430566,40.4536582118,2009,"25Aug2009"
"FW08CO054",48.45,"Fair","WMT","CO",-781192.74612091,1857855.20101343,-105.169615074,39.4035390118,2009,"21Sep2009"
"FW08CO055",35.18,"Poor","WMT","CO",-976698.831703018,1826036.98543813,-107.400013269,38.9328621452,2009,"06Oct2009"
"FW08CO059",44.28,"Fair","WMT","CO",-787804.498312662,2001940.68715831,-105.413722942,40.6776347598,2009,"23Sep2009"
"FW08CO060",37.97,"Good","SPL","CO",-641887.2118742,1667251.47809858,-103.368750165,37.817352403,2009,"17Jun2009"
"FW08CO062",18.78,"Poor","WMT","CO",-891441.813805059,1931762.01843225,-106.549760425,39.9576386959,2009,"20Aug2009"
"FW08CO066",60.43,"Good","XER","CO",-1029133.89530131,2012056.67976555,-108.284702613,40.5219061149,2009,"09Jun2009"
"FW08CO072",50.55,"Good","SPL","CO",-693232.10116696,1617898.33428739,-103.908507912,37.3416181438,2009,"30Sep2009"
"FW08CO073",62.93,"Good","XER","CO",-877759.951926436,1603775.81814276,-105.982903972,37.0613509608,2008,"09Jul2008"
"FW08CO076",18.88,"Poor","SPL","CO",-519599.741518845,1863206.09774281,-102.113653938,39.6386557267,2008,"30Jul2008"
"FW08CO083",68.58,"Good","WMT","CO",-1065292.17875599,1700408.06461656,-108.235253454,37.7226241456,2009,"02Sep2009"
"FW08CO085",22.52,"Poor","XER","CO",-1070526.66728511,1936561.11360372,-108.653763418,39.8055112561,2009,"07Jul2009"
"FW08CO086",7.3,"Poor","WMT","CO",-776409.766144436,1873796.85891134,-105.131743394,39.5492308675,2009,"19Jun2009"
"FW08CO087",16.72,"Poor","WMT","CO",-908247.654075025,1733822.99401714,-106.489527118,38.1857734171,2009,"01Jul2009"
"FW08CO103",65.32,"Good","WMT","CO",-900967.75402949,1780243.47078987,-106.464926878,38.6045541837,2008,"01Oct2008"
"FW08CO123",67.12,"Good","WMT","CO",-782567.898751415,2026264.68146974,-105.380150937,40.898383154,2009,"30Jul2009"
"FW08CO125",56.9,"Good","SPL","CO",-771986.662809918,1652462.19680767,-104.83863084,37.5870021242,2009,"30Jun2009"
"FW08CO129",28.57,"Poor","WMT","CO",-788280.622267087,1708082.16842866,-105.08476002,38.0673659614,2009,"12Aug2009"
"FW08CO136",16.67,"Poor","SPL","CO",-574786.566357191,1617201.44879022,-102.561443278,37.4158069346,2009,"28Jul2009"
"FW08CO138",16.62,"Poor","WMT","CO",-881345.212169935,1975568.03192455,-106.488224732,40.356195135,2009,"26Aug2009"
"FW08CO143",56.4,"Good","WMT","CO",-847168.490231186,1910371.82299494,-106.003232574,39.8105013403,2009,"08Sep2009"
"FW08CO171",19.97,"Poor","WMT","CO",-835494.22123676,2000730.8120675,-105.978008522,40.6235224694,2009,"28Sep2009"
"FW08CT002",65.27,"Good","NAP","CT",1930669.30808174,2347384.13970536,-72.3031245654,41.9508965405,2009,"14Aug2009"
"FW08CT005",35.62,"Poor","NAP","CT",1903639.98715462,2333670.49336117,-72.6621015585,41.8912292352,2009,"15Aug2009"
"FW08CT006",78.43,"Good","NAP","CT",1967862.34928676,2337511.95348786,-71.8958806127,41.7827042572,2009,"25Aug2009"
"FW08CT007",13.82,"Poor","NAP","CT",1922080.82974302,2297848.31609324,-72.5512578697,41.5405881006,2009,"07Oct2009"
"FW08CT009",23.4,"Poor","NAP","CT",1903675.1322441,2304027.42357704,-72.7488350249,41.6341472498,2008,"13Aug2008"
"FW08CT012",10.53,"Poor","NAP","CT",1912094.96521799,2314912.29530718,-72.6180267963,41.7102284019,2009,"06Oct2009"
"FW08CT015",65.57,"Good","NAP","CT",1844941.60690145,2290439.04662691,-73.4777940499,41.6414045298,2009,"12Aug2009"
"FW08CT016",6.35,"Poor","NAP","CT",1907319.25588222,2329200.64110477,-72.6319958981,41.8444769151,2009,"14Aug2009"
"FW08CT017",71.83,"Good","NAP","CT",1956887.01710803,2316308.05258389,-72.0886626132,41.6237434887,2009,"18Aug2009"
"FW08CT018",77.05,"Good","NAP","CT",1880068.83543815,2325460.85051257,-72.9637326094,41.8709189016,2009,"21Aug2009"
"FW08CT020",17.85,"Poor","NAP","CT",1851711.34583069,2284422.60591174,-73.4153538587,41.574928625,2008,"14Aug2008"
"FW08CT021",70.52,"Good","NAP","CT",1906257.93329395,2341347.80429174,-72.6085819743,41.952095489,2009,"08Oct2009"
"FW08CT022",57.55,"Good","NAP","CT",1966248.28256698,2324727.80006408,-71.9535992285,41.6757164251,2009,"27Aug2009"
"FW08CT023",6.15,"Poor","NAP","CT",1925936.15371057,2293556.35964109,-72.5187906367,41.4949838754,2009,"07Oct2009"
"FW08CT024",52.3,"Fair","NAP","CT",1985769.97905961,2299703.21148814,-71.8012816091,41.4154814631,2009,"14Sep2009"
"FW08CT025",5.55,"Poor","NAP","CT",1909198.90193846,2316024.00792276,-72.6487582987,41.7261643851,2009,"06Oct2009"
"FW08CT030",64.23,"Good","NAP","CT",1837121.56146683,2316068.5515625,-73.4970175149,41.8804636787,2009,"16Aug2009"
"FW08CT032",32.03,"Poor","NAP","CT",1905632.19653325,2330836.86707904,-72.6470152378,41.8623313695,2009,"23Sep2009"
"FW08DE001",53.9,"Fair","CPL","DE",1722081.10859327,1999982.35548809,-75.6754941624,39.3588435042,2008,"14Jul2008"
"FW08DE002",34.62,"Poor","CPL","DE",1754353.99524539,1913383.41714525,-75.5231013033,38.5426015075,2008,"20Aug2008"
"FW08DE005",12.3,"Poor","CPL","DE",1717460.07477235,2038118.07932483,-75.6333858874,39.7001270921,2008,"04Aug2008"
"FW08DE008",27.1,"Poor","CPL","DE",1737123.93538396,1942559.92095752,-75.6462773133,38.8296923563,2008,"08Jul2008"
"FW08DE009",6.93,"Poor","SAP","DE",1718927.60340262,2053825.96384543,-75.577093457,39.8342987397,2009,"03Jun2009"
"FW08DE010",12.85,"Poor","CPL","DE",1743457.27032694,1919674.14576426,-75.6309216388,38.6181661427,2008,"05Aug2008"
"FW08DE011",8.95,"Poor","CPL","DE",1779969.82613329,1909675.40423496,-75.2427747345,38.4611033732,2009,"16Sep2009"
"FW08DE012",56.4,"Good","CPL","DE",1719571.08459466,1982098.78787432,-75.748526917,39.2076440158,2009,"06Jul2009"
"FW08DE013",28.82,"Poor","CPL","DE",1719677.71069254,2042060.70274263,-75.5980035762,39.7302914977,2008,"13Aug2008"
"FW08DE014",44.77,"Fair","CPL","DE",1748212.48957924,1926444.09022635,-75.5603085849,38.6681395635,2008,"06Aug2008"
"FW08DE015",11.77,"Poor","CPL","DE",1755436.23138168,1945729.7134911,-75.4304031114,38.8224136121,2008,"07Jul2008"
"FW08DE021",36.57,"Fair","SAP","DE",1712360.19491318,2037315.16023111,-75.6940400601,39.7027900605,2008,"29Jul2008"
"FW08DE025",29.38,"Poor","SAP","DE",1728858.30722078,2052769.07425712,-75.4654051682,39.8061351087,2009,"17Aug2009"
"FW08DE028",25.95,"Poor","CPL","DE",1730870.9591796,1983731.08071221,-75.6154183596,39.2004845943,2009,"21Jul2009"
"FW08DE030",37.9,"Poor","CPL","DE",1754808.18724687,1938295.91981149,-75.4560735573,38.7588391528,2009,"02Sep2009"
"FW08DE034",28.4,"Poor","CPL","DE",1758938.97144473,1922177.14249447,-75.4493820537,38.6104740617,2009,"13Jul2009"
"FW08DE040",31.33,"Poor","CPL","DE",1735293.01318717,1950447.29538195,-75.6475890048,38.9019264306,2009,"08Jul2009"
"FW08DE043",21.53,"Poor","CPL","DE",1746113.14596151,1947993.09349259,-75.5306678745,38.8599588865,2009,"15Jul2009"
"FW08DE044",37.78,"Poor","CPL","DE",1725292.2615807,1969087.56277478,-75.7153891412,39.0833804171,2009,"11Aug2009"
"FW08DE046",13.27,"Poor","CPL","DE",1753750.40691109,1942361.87937793,-75.4579450372,38.7962946346,2009,"21Sep2009"
"FW08DE049",42.87,"Fair","CPL","DE",1725165.30593302,1994201.24595572,-75.6545807808,39.3025934977,2009,"04Aug2009"
"FW08FL002",18.18,"Poor","CPL","FL",832303.097071745,865118.495423822,-87.297792873,30.5188462374,2008,"02Aug2008"
"FW08FL007",15.05,"Poor","CPL","FL",1471818.06742854,598791.502882766,-81.1311661016,27.4150190629,2009,"17Jul2009"
"FW08FL009",52.8,"Fair","CPL","FL",1269416.05722698,913358.999328899,-82.7064763144,30.4958418753,2009,"25Jun2009"
"FW08FL010",15.35,"Poor","CPL","FL",1259487.48007444,823267.85516646,-82.937979076,29.7043320794,2009,"13Jun2009"
"FW08FL013",38.62,"Poor","CPL","FL",907903.475706563,908861.067097251,-86.4666705179,30.8454711536,2008,"09Aug2008"
"FW08FL015",29.7,"Poor","CPL","FL",1337372.89126573,742995.858206456,-82.2607327288,28.8881722758,2009,"14Jun2009"
"FW08FL016",33.25,"Poor","CPL","FL",833744.80240457,882134.330656601,-87.2664995381,30.6701509992,2008,"03Aug2008"
"FW08FL017",60,"Good","CPL","FL",970120.408351128,902115.710046408,-85.825749468,30.7271833772,2008,"10Aug2008"
"FW08FL018",10.63,"Poor","CPL","FL",1026027.49358188,859968.555946959,-85.2938406724,30.2949162873,2008,"11Aug2008"
"FW08FL021",14.58,"Poor","CPL","FL",1188256.51892476,867867.958929119,-83.6081853797,30.1884067706,2008,"14Jul2008"
"FW08FL023",37.03,"Poor","CPL","FL",1452984.92290869,556134.214901282,-81.3841609702,27.0589588089,2009,"18Jul2009"
"FW08FL025",40.03,"Poor","CPL","FL",965337.016273306,924831.518953799,-85.8501874661,30.9349433879,2008,"07Aug2008"
"FW08FL026",43.02,"Fair","CPL","FL",1236151.02396512,864919.189869059,-83.1188381121,30.1048764085,2009,"26Jun2009"
"FW08FL029",38.23,"Poor","CPL","FL",965327.597840436,885768.527662219,-85.8937980774,30.585512622,2008,"09Aug2008"
"FW08FL031",19.9,"Poor","CPL","FL",1356655.63920988,692797.099930917,-82.1401049492,28.413902789,2009,"18Jun2009"
"FW08FL032",46.08,"Fair","CPL","FL",830220.001500107,910704.561267038,-87.2758181251,30.9289895919,2009,"08Aug2009"
"FW08FL033",12.75,"Poor","CPL","FL",983646.638850169,893947.169005351,-85.6942483784,30.6410200949,2009,"06Aug2009"
"FW08FL075",37.87,"Poor","CPL","FL",1414127.36927608,854225.475359102,-81.308974711,29.7776235494,2009,"10Jun2009"
"FW08FL081",15.93,"Poor","CPL","FL",1024074.12880843,910948.890409722,-85.2541542349,30.7528533424,2009,"07Aug2009"
"FW08FL083",26.48,"Poor","CPL","FL",1403184.85014732,613612.587903681,-81.7917888633,27.6426778905,2009,"15Jul2009"
"FW08FL091",25.93,"Poor","CPL","FL",1354683.61654331,822706.252241813,-81.9653649525,29.5773330733,2009,"10Jul2009"
"FW08FL095",0,"Poor","CPL","FL",1356465.60754627,667929.125520126,-82.1787076676,28.19151421,2009,"14Jul2009"
"FW08FL096",16.67,"Poor","CPL","FL",834387.538912726,913288.96938708,-87.2297728639,30.9486886274,2009,"08Aug2009"
"FW08FL123",0,"Poor","CPL","FL",1321656.4389839,862574.118306006,-82.2433572366,29.9763269389,2009,"21Jul2009"
"FW08FL124",16.67,"Poor","CPL","FL",856568.964644733,917729.588813073,-86.9935891649,30.9698187485,2009,"08Aug2009"
"FW08GA001",33.55,"Fair","SAP","GA",1031700.96153735,1303964.85932703,-84.6860863227,34.2460523848,2008,"01Jul2008"
"FW08GA002",13.32,"Poor","SAP","GA",1151084.38706358,1195533.65197412,-83.5461712109,33.1496970003,2009,"24Aug2009"
"FW08GA003",35.43,"Fair","SAP","GA",1081755.48254499,1341731.60258448,-84.0911190365,34.5267476835,2008,"06Jul2008"
"FW08GA008",70.02,"Good","CPL","GA",1115820.81843317,1096496.57036155,-84.0575205451,32.3096680632,2009,"25Jul2009"
"FW08GA009",35.97,"Poor","CPL","GA",1310640.53931527,1207239.78360775,-81.8250870979,33.0539237847,2009,"31Jul2009"
"FW08GA010",47.12,"Fair","CPL","GA",1235139.81087966,944501.870017421,-83.0166470869,30.8159146026,2009,"12Jul2009"
"FW08GA012",59.82,"Good","CPL","GA",1181116.31986255,1086253.2078012,-83.3811161392,32.1430426657,2009,"26Jul2009"
"FW08GA015",20.38,"Poor","SAP","GA",1047663.70556719,1286014.66543609,-84.5363484713,34.0695465597,2008,"03Jul2008"
"FW08GA018",64.72,"Good","CPL","GA",1191087.91802693,1072435.50448013,-83.2954604911,32.0082543033,2008,"09Jul2008"
"FW08GA020",50.1,"Fair","CPL","GA",1035523.61463398,957715.999191144,-85.0789075565,31.1589878521,2009,"14May2009"
"FW08GA022",36.07,"Poor","CPL","GA",1130210.18106462,930911.18534111,-84.1254038837,30.8177999104,2009,"15May2009"
"FW08GA023",0,"Poor","SAP","GA",1002726.5459788,1264618.70796006,-85.0504640841,33.9267327398,2008,"04Jul2008"
"FW08GA024",68.92,"Good","CPL","GA",1151706.75669032,1144300.74563939,-83.611362505,32.6937623777,2009,"02Aug2009"
"FW08GA025",59.87,"Good","CPL","GA",1339448.1869617,1150661.27145636,-81.6101897857,32.5138409984,2009,"28Jul2009"
"FW08GA028",21.55,"Poor","SAP","GA",1125227.37593897,1194838.62194735,-83.8237956665,33.1734555597,2009,"23Jul2009"
"FW08GA029",41.95,"Fair","CPL","GA",1292146.93777964,1103537.06468572,-82.1841358102,32.158515482,2009,"30Jul2009"
"FW08GA030",32.4,"Poor","CPL","GA",1087269.05853665,941770.796865938,-84.5584695568,30.9619999625,2009,"04Aug2009"
"FW08GA041",48.15,"Fair","CPL","GA",1213670.29741271,1164742.21111452,-82.9229217187,32.8011599561,2009,"09Oct2009"
"FW08GA044",15.1,"Poor","SAP","GA",1091178.0504535,1206284.45464787,-84.1730664984,33.3135750564,2009,"14Sep2009"
"FW08GA054",24.28,"Poor","CPL","GA",1282879.25863518,1048143.8043401,-82.366244895,31.6784261946,2009,"09Nov2009"
"FW08GA059",68.43,"Good","SAP","GA",1050490.61904786,1312663.43517366,-84.4705137463,34.3031474266,2009,"27Aug2009"
"FW08GA064",56.33,"Good","SAP","GA",1122367.55221293,1342658.67212904,-83.6476367533,34.488738879,2009,"29Oct2009"
"FW08GA069",27.03,"Poor","SAP","GA",1190323.06316831,1345068.86275367,-82.9052755667,34.4289776831,2009,"06Nov2009"
"FW08GA071",42.22,"Fair","SAP","GA",993754.2701439,1313098.42538959,-85.0870552863,34.3667916724,2009,"02Oct2009"
"FW08GA081",32.57,"Poor","CPL","GA",1350833.81309531,1112588.80793849,-81.551455174,32.1608193188,2009,"16Sep2009"
"FW08GA091",33.33,"Fair","SAP","GA",1070214.20527084,1270970.88165586,-84.3122004164,33.9114143196,2009,"05Nov2009"
"FW08GA095",19,"Poor","SAP","GA",1031246.62950205,1161321.93841407,-84.8733203506,32.9783931681,2009,"19Aug2009"
"FW08GA113",46.73,"Good","SAP","GA",1118031.65270468,1366359.55975279,-83.6611441889,34.7038978318,2009,"22Oct2009"
"FW08GA115",31.07,"Fair","SAP","GA",987421.786739358,1373363.400169,-85.0802753613,34.9085683344,2009,"08Oct2009"
"FW08GA123",10.02,"Poor","SAP","GA",979359.074553344,1292135.73728072,-85.2696654263,34.1951298441,2009,"12Nov2009"
"FW08GA133",6.6,"Poor","SAP","GA",1190694.80454238,1324503.77079708,-82.9321508197,34.246323212,2009,"30Nov2009"
"FW08GA155",11.93,"Poor","SAP","GA",1029974.86413604,1331722.35606884,-84.6687131277,34.494386259,2009,"20Nov2009"
"FW08IA002",21.35,"Poor","UMW","IA",350862.803917818,2228433.51318772,-91.6729362517,42.9797870522,2008,"25Aug2008"
"FW08IA003",31.77,"Fair","TPL","IA",6612.780086488,2118671.38042069,-95.9195374993,42.0693397279,2009,"28May2009"
"FW08IA004",9.85,"Poor","TPL","IA",66510.4662939679,1980098.45603771,-95.2048454735,40.828804587,2008,"10Sep2008"
"FW08IA005",34.15,"Fair","TPL","IA",74731.6963144804,2222345.95393394,-95.0784810549,42.9935656994,2008,"14Oct2008"
"FW08IA006",51.67,"Good","TPL","IA",368617.166638055,2069333.0843022,-91.5461855103,41.5511806123,2009,"05Aug2009"
"FW08IA008",36.62,"Fair","TPL","IA",331918.742452163,2196584.33008969,-91.9231105079,42.7025234048,2008,"20Aug2008"
"FW08IA009",37.98,"Fair","TPL","IA",296421.451003058,2202457.07183848,-92.3558993039,42.7679300357,2008,"21Aug2008"
"FW08IA010",28.78,"Fair","TPL","IA",311582.556168846,2152399.37934171,-92.194340107,42.3151560743,2009,"21Sep2009"
"FW08IA011",15.43,"Poor","TPL","IA",57658.8332326852,1962631.70608721,-95.3121770316,40.6734665215,2008,"17Sep2008"
"FW08IA013",19.62,"Poor","UMW","IA",355270.955708291,2246385.38641712,-91.6084252562,43.1385229433,2008,"16Oct2008"
"FW08IA014",9.2,"Poor","TPL","IA",267101.391142617,2139931.21240708,-92.7423882126,42.2185151267,2008,"13Oct2008"
"FW08IA015",35.55,"Fair","TPL","IA",82919.4153200713,2157270.37640263,-94.986086412,42.410568281,2009,"01Jun2009"
"FW08IA016",51.9,"Good","TPL","IA",91091.748297807,1985105.61098594,-94.9103040437,40.8713375902,2008,"18Sep2008"
"FW08IA017",31.83,"Fair","UMW","IA",412709.483717819,2184612.78683003,-90.9402897666,42.5608047619,2008,"16Sep2008"
"FW08IA019",43.53,"Good","TPL","IA",-48927.9569471288,2199601.35780128,-96.601567642,42.791853093,2009,"31Aug2009"
"FW08IA021",31.48,"Fair","TPL","IA",361557.953671095,2007737.06428082,-91.6652808329,41.0044554616,2009,"05Oct2009"
"FW08IA022",26.15,"Fair","UMW","IA",464636.878136399,2147365.2829478,-90.3323062477,42.2020003808,2009,"09Sep2009"
"FW08IA023",10.8,"Poor","TPL","IA",33628.9233269924,1984922.77392411,-95.5977040048,40.8737329061,2008,"12Aug2008"
"FW08IA024",57.25,"Good","TPL","IA",91259.3610304801,2273616.67346752,-94.8671593149,43.4510629888,2009,"29Jul2009"
"FW08IA027",5.08,"Poor","TPL","IA",91465.3541784259,2042018.8877355,-94.8979401674,41.3795937801,2008,"09Oct2008"
"FW08IA028",43.7,"Good","TPL","IA",162718.244027401,2095872.97996191,-94.0261349012,41.850460391,2008,"19Aug2008"
"FW08IA029",39.17,"Fair","TPL","IA",301204.958201099,2144397.74116133,-92.3247408601,42.2473075351,2009,"15Sep2009"
"FW08IA031",27.28,"Fair","TPL","IA",10348.1001947041,2156144.10737897,-95.8734801623,42.4043895422,2008,"15Oct2008"
"FW08IA034",27.07,"Fair","UMW","IA",390351.15588415,2244870.68521269,-91.1764526157,43.1097548122,2009,"25Aug2009"
"FW08IA035",74.5,"Good","TPL","IA",-17207.5442556877,2252703.16574623,-96.2130322359,43.2684419627,2009,"19Aug2009"
"FW08IA036",20.58,"Poor","TPL","IA",171934.847874835,2264740.09853547,-93.868429163,43.359149649,2008,"18Aug2008"
"FW08IA037",36.9,"Fair","TPL","IA",413750.587453206,1995741.51170498,-91.0480926215,40.8746955294,2009,"11Aug2009"
"FW08IA038",61.58,"Good","UMW","IA",463129.467083033,2139284.74941789,-90.3564969939,42.1306791387,2009,"13Oct2009"
"FW08IA040",38.23,"Fair","TPL","IA",65523.3469189906,2212122.78135822,-95.1930939995,42.9028115327,2009,"01Sep2009"
"FW08IA041",1.05,"Poor","TPL","IA",377862.45478456,2141795.2517732,-91.3922330679,42.1941947203,2008,"26Aug2008"
"FW08IA042",47.03,"Good","UMW","IA",363321.018334508,2209411.39270206,-91.5305416116,42.8045582709,2008,"01Oct2008"
"FW08IA043",21.2,"Poor","TPL","IA",132608.569929696,2065882.91933201,-94.3974392065,41.5875569959,2008,"02Sep2008"
"FW08IA044",43.07,"Good","TPL","IA",256706.805590299,2057533.00675069,-92.9018200775,41.4855492061,2009,"06Aug2009"
"FW08IA046",35.4,"Fair","UMW","IA",340989.076125911,2235501.97094209,-91.7906853751,43.0469676822,2009,"21Jul2009"
"FW08IA047",16.98,"Poor","TPL","IA",7517.96269856547,2051342.28605028,-95.9093053321,41.4675954686,2009,"17Sep2009"
"FW08IA048",28.92,"Fair","TPL","IA",177630.010463506,2025420.62592841,-93.864506615,41.2182304469,2008,"04Sep2008"
"FW08IA049",67.75,"Good","TPL","IA",288330.596919455,2039809.50418748,-92.5282867021,41.3175405512,2009,"30Jul2009"
"FW08IA052",2.08,"Poor","TPL","IA",157701.492530509,2214651.78109183,-94.0575270578,42.9135110046,2008,"22Sep2008"
"FW08IA053",49.2,"Good","TPL","IA",340281.454114463,1976686.48508725,-91.9359530037,40.7358450297,2009,"06Oct2009"
"FW08IA054",28.13,"Fair","UMW","IA",383898.755024542,2189478.62290989,-91.2899482063,42.6175215567,2008,"15Sep2008"
"FW08IA055",52.78,"Good","TPL","IA",170264.804196167,1965859.88174768,-93.968330108,40.6879017329,2008,"23Sep2008"
"FW08IA057",53.48,"Good","TPL","IA",404632.926115686,2121683.7390301,-91.079039248,42.0026171863,2009,"14Oct2009"
"FW08IA062",47.88,"Good","UMW","IA",306632.775617974,2284416.54052824,-92.1901232488,43.4976168792,2009,"06Jul2009"
"FW08IA063",17.83,"Poor","TPL","IA",64372.3159933018,2041632.09436071,-95.2244028303,41.3785295301,2009,"18May2009"
"FW08IA065",39.23,"Fair","TPL","IA",358020.187545231,2075144.1760573,-91.6708476415,41.6074237405,2009,"04Aug2009"
"FW08IA083",18.53,"Poor","TPL","IA",-1607.16395970426,2160772.13489933,-96.0196615204,42.4458441557,2009,"30Jun2009"
"FW08ID003",71.73,"Good","WMT","ID",-1523047.31446092,2813405.05929672,-116.03904424,46.8603150334,2008,"15Jul2008"
"FW08ID004",44.32,"Fair","WMT","ID",-1568710.52527659,2621006.28105001,-116.094757484,45.0792057492,2008,"17Jul2008"
"FW08ID005",33.47,"Poor","XER","ID",-1319180.77136179,2326224.64006752,-112.32707796,42.9097950627,2008,"30Jul2008"
"FW08ID006",77.47,"Good","XER","ID",-1570214.02896214,2271053.80145337,-115.219723816,42.007296619,2008,"21Jul2008"
"FW08ID007",57.27,"Good","WMT","ID",-1442907.24421052,2588784.83804304,-114.446166508,45.0232484912,2008,"09Jul2008"
